status,total_num_contacts_interacted_with,num_#_sms,total_interactions,ave_age,duration(s),num_contacts,ratio_of_bad_words_used,num_*_sms,ave_message_body_length,max_age,ave_daily_sms,user_id,calls,num_#_calls,num_bad_words_used,num_*_calls,ave_duration(s),ave_daily_duration(s),num_derogatory_sms,ave_daily_sms_count,ave_daily_contacts_interacted_with,ave_daily_calls
repaid,339,0,4092,,112095,1472,0.00022469385462307607,0,113.54583333333333,,3.6717557251908395,258,3611,0,2,0,31.04264746607588,875.7421875,2,8.553571428571429,11.274809160305344,28.2109375
repaid,279,0,5128,,120439,290,7.447236330597715e-05,0,117.3084727173019,,8.050772626931566,259,1481,0,5,3,81.32275489534099,792.3618421052631,5,8.048565121412803,4.039735099337748,9.743421052631579
repaid,6,0,15,,220,59,0.0,0,112.54545454545455,,5.5,64,4,0,0,0,55.0,110.0,0,5.0,3.5,2.0
repaid,164,0,4688,,35897,235,0.0018485955182830605,0,32.694132029339855,,20.45,65,598,0,41,0,60.02842809364549,317.6725663716814,40,21.75,4.515,5.292035398230088
repaid,208,1,4790,,91691,337,0.0002257548678393378,0,122.2010989010989,,12.63888888888889,66,2060,0,12,2,44.51019417475728,641.1958041958042,12,12.63425925925926,8.796296296296296,14.405594405594405
defaulted,110,0,879,,35260,468,0.0,0,94.34828496042216,,10.527777777777779,67,500,0,0,1,70.52,1533.0434782608695,0,10.5,10.527777777777779,21.73913043478261
repaid,301,0,10471,,59254,524,0.002934858627235488,0,48.16919694272851,,98.56701030927834,68,910,0,235,0,65.11428571428571,955.7096774193549,201,98.55670103092784,13.56701030927835,14.67741935483871
repaid,1059,0,48269,,80818,1776,0.0003878153585223718,0,23.324180516323985,,179.89370078740157,69,2576,0,75,1,31.373447204968944,928.9425287356322,74,184.23387096774192,21.543307086614174,29.60919540229885
repaid,204,0,6083,,115643,1167,0.0021201038850903694,0,65.2589058524173,,43.26605504587156,250,1367,0,120,4,84.59619604974397,1376.702380952381,115,43.24770642201835,10.247706422018348,16.273809523809526
repaid,164,0,980,,24346,698,0.0005151983513652757,0,63.19928825622776,,13.707317073170731,251,418,0,3,0,58.24401913875598,1281.3684210526317,3,17.0,8.878048780487806,22.0
repaid,531,0,8111,,336386,820,0.0004841275330244139,0,111.4639303482587,,6.2890625,256,7306,11,7,17,46.04243087872981,2780.0495867768595,7,9.792682926829269,21.8125,60.3801652892562
defaulted,305,0,3333,,36374,155,0.0003489531405782652,0,70.00935093509351,,16.38738738738739,257,1514,0,7,3,24.025099075297227,391.1182795698925,7,26.347826086956523,9.513513513513514,16.27956989247312
repaid,212,0,2807,,65257,288,0.0,0,55.23163841807909,,2.8629032258064515,254,2452,0,0,0,26.613784665579118,526.266129032258,0,8.634146341463415,9.403225806451612,19.774193548387096
defaulted,94,0,1685,,11506,184,0.0,0,32.971240755957275,,27.044444444444444,255,468,7,0,7,24.585470085470085,383.53333333333336,0,32.0,5.133333333333334,15.6
defaulted,208,0,1540,,18369,492,6.775526797208483e-05,0,85.9487922705314,,18.157894736842106,168,505,0,1,1,36.37425742574258,322.2631578947368,1,18.464285714285715,9.68421052631579,8.859649122807017
defaulted,267,0,2824,,46540,426,0.00010700909577314071,0,30.898474178403756,,28.93220338983051,169,1117,0,1,5,41.665174574753806,802.4137931034483,1,74.17391304347827,11.661016949152541,19.25862068965517
defaulted,121,0,1097,,11766,546,7.99488327470419e-05,0,114.38812154696133,,4.891891891891892,164,373,0,1,2,31.544235924932977,560.2857142857143,1,4.918367346938775,2.9054054054054053,17.761904761904763
repaid,464,0,10737,,212369,545,0.00017618868633715467,0,68.12240466820464,,38.99470899470899,165,3367,0,15,0,63.073656073656075,2123.69,15,45.20245398773006,8.185185185185185,33.67
defaulted,150,0,2506,,25108,420,0.0009391435011269722,0,26.91108891108891,,38.57692307692308,166,500,0,10,0,50.216,1195.6190476190477,10,39.31372549019608,8.115384615384615,23.80952380952381
repaid,454,0,5150,,46278,955,2.0409412821193134e-05,0,97.35288697788698,,16.875647668393782,167,1893,0,1,4,24.44690966719493,310.59060402684565,1,16.865284974093264,8.367875647668393,12.704697986577182
defaulted,16,0,41,,643,22,0.0,0,89.57142857142857,,3.5,160,27,0,0,0,23.814814814814813,160.75,0,6.5,5.75,6.75
repaid,199,0,3230,,25015,161,0.00023791114018913937,0,49.25423728813559,,18.114035087719298,161,1165,0,4,2,21.472103004291846,287.5287356321839,4,20.64,8.81578947368421,13.39080459770115
defaulted,215,0,3313,,11682,210,0.00041478286117217636,0,54.70051319648094,,18.38255033557047,162,574,4,10,7,20.35191637630662,224.65384615384616,10,18.625850340136054,6.087248322147651,11.038461538461538
defaulted,287,0,2188,,15182,691,0.0001463860933211345,0,103.74407582938389,,9.026737967914439,163,500,0,4,0,30.364,660.0869565217391,4,9.06989247311828,4.032085561497326,21.73913043478261
repaid,656,0,11344,,292226,1170,0.00020912189715385098,0,121.83669585078036,,12.0,9,8716,0,10,14,33.52753556677375,1729.1479289940828,10,12.804878048780488,17.39269406392694,51.57396449704142
defaulted,93,0,1383,,13119,530,0.0006816632583503749,0,51.4496699669967,,63.78947368421053,357,171,0,7,1,76.71929824561404,1192.6363636363637,7,75.6875,10.210526315789474,15.545454545454545
defaulted,15,0,48,,315,42,0.0,0,103.65789473684211,,9.5,356,10,0,0,0,31.5,105.0,0,12.333333333333334,4.25,3.3333333333333335
defaulted,226,0,3770,,37510,295,0.00021396476713501176,0,25.9996632996633,,30.63917525773196,355,798,1,3,0,47.00501253132832,646.7241379310345,3,32.29347826086956,9.051546391752577,13.758620689655173
repaid,264,0,2225,,31533,263,0.00011984659635666346,0,71.65142857142857,,7.446808510638298,354,1525,0,1,1,20.67737704918033,394.1625,1,7.853932584269663,9.01063829787234,19.0625
defaulted,344,0,3068,,68146,417,8.927774305865548e-05,0,93.98403575989784,,9.73913043478261,353,1500,0,2,1,45.43066666666667,2129.5625,2,9.79375,7.490683229813665,46.875
defaulted,279,0,974,,35309,521,0.00024515812699190976,0,50.55296610169491,,7.645161290322581,352,500,0,1,1,70.618,4413.625,1,7.629032258064516,6.935483870967742,62.5
defaulted,135,0,5844,,21157,197,0.000596994558821021,0,65.54059040590406,,10.629411764705882,351,423,0,35,0,50.016548463356976,264.4625,30,10.669291338582678,2.6058823529411765,5.2875
defaulted,238,0,4121,,57210,195,0.00024512207079125406,0,41.649028077753776,,81.76470588235294,350,1341,0,5,1,42.66219239373602,1907.0,5,81.73529411764706,24.647058823529413,44.7
repaid,222,0,2784,,24651,109,0.000243828101188662,0,70.24915139171759,,7.717948717948718,359,1279,2,4,28,19.27365129007037,131.8235294117647,4,12.638655462184873,5.712820512820513,6.839572192513369
repaid,271,0,19011,,54235,253,0.0002586557292244023,0,23.752443178645223,,161.32432432432432,358,1104,0,21,4,49.12590579710145,511.6509433962264,21,170.53333333333333,12.531531531531531,10.415094339622641
repaid,307,0,3755,,59562,322,0.000742274485291245,0,64.25740592473979,,10.296296296296296,216,1253,1,19,8,47.53551476456504,262.38766519823787,17,16.45394736842105,4.946502057613169,5.5198237885462555
defaulted,68,0,1542,,1512,79,0.0004580152671755725,0,21.712905452035887,,38.18421052631579,217,91,0,3,3,16.615384615384617,108.0,3,39.189189189189186,5.0,6.5
repaid,504,0,7038,,251036,572,0.0002641833432402087,0,111.2114554727344,,11.746543778801843,214,4489,0,12,1,55.92247716640677,1156.847926267281,12,11.741935483870968,16.8110599078341,20.68663594470046
repaid,294,0,3316,,96036,124,0.0003711401425178147,0,127.1922077922078,,4.370786516853933,215,2538,1,5,23,37.839243498817964,548.7771428571428,5,8.633333333333333,8.067415730337078,14.502857142857144
defaulted,270,0,17867,,20991,198,0.00029453635069461487,0,25.47744165946413,,82.7,212,500,0,24,0,41.982,1234.764705882353,24,82.6952380952381,8.89047619047619,29.41176470588235
defaulted,183,0,6755,,12256,345,0.0008923923551721574,0,36.88743116294137,,108.54385964912281,213,568,3,36,4,21.577464788732396,306.4,36,108.52631578947368,11.894736842105264,14.2
repaid,389,0,12141,,208688,475,0.0005157075937943186,0,30.21929411764706,,76.03571428571429,210,3625,0,24,2,57.56910344827586,1968.754716981132,24,92.54347826086956,19.723214285714285,34.198113207547166
repaid,323,0,9868,,107672,254,0.0018407731247123793,0,21.3905604719764,,45.20666666666666,211,3087,0,52,11,34.87917071590541,722.6308724832214,51,56.03305785123967,13.526666666666667,20.71812080536913
defaulted,157,0,2116,,5633,249,0.0003718163227365681,0,15.794871794871796,,37.520833333333336,218,315,0,2,1,17.882539682539683,131.0,2,38.297872340425535,8.75,7.325581395348837
defaulted,475,0,2407,,36381,434,0.0002897039225911119,0,101.03038936372269,,20.666666666666668,219,1353,0,5,3,26.889135254988915,1212.7,5,20.647058823529413,21.11764705882353,45.1
defaulted,112,0,2320,,20949,296,0.00031138097462245055,0,61.85579937304075,,35.44444444444444,289,406,0,6,0,51.59852216748769,410.7647058823529,6,38.26,9.185185185185185,7.96078431372549
defaulted,165,0,3086,,32533,140,0.0005457522284882663,0,40.254604993860006,,67.94444444444444,288,640,6,9,7,50.8328125,1414.4782608695652,9,69.85714285714286,19.77777777777778,27.82608695652174
repaid,213,0,12297,,122008,711,0.00022784440960956583,0,33.3369131343851,,42.59919028340081,4,1775,0,25,4,68.7369014084507,575.5094339622641,25,56.564516129032256,4.825910931174089,8.372641509433961
defaulted,486,0,3605,,14156,325,0.0006209380303845676,0,53.069395017793596,,54.05769230769231,281,794,0,15,0,17.828715365239294,745.0526315789474,12,54.03846153846154,15.942307692307692,41.78947368421053
repaid,533,0,10200,,238544,258,0.001253099421441331,0,33.117503911002956,,23.610655737704917,280,4439,2,47,13,53.73822933093039,981.6625514403293,45,43.63636363636363,11.192622950819672,18.267489711934157
defaulted,141,0,1427,,14214,244,0.0,0,118.92727272727272,,1.1224489795918366,283,1372,0,0,3,10.360058309037901,355.35,0,3.857142857142857,10.183673469387756,34.3
defaulted,77,0,559,,15462,160,0.0,0,71.78191489361703,,6.962962962962963,282,371,0,0,0,41.67654986522911,618.48,0,12.466666666666667,8.185185185185185,14.84
repaid,1497,0,22287,,575396,1592,0.00045276731382208054,0,97.73752628560504,,13.752956636005257,285,11821,0,75,2,48.67574655274512,4294.0,75,13.787878787878787,11.93035479632063,88.21641791044776
defaulted,100,0,659,,14507,289,0.00078003120124805,0,52.87074829931973,,7.7368421052631575,284,512,0,1,0,28.333984375,853.3529411764706,1,10.428571428571429,15.368421052631579,30.11764705882353
repaid,188,0,3207,,21564,209,0.0006858486560632287,0,72.36559561128527,,28.355555555555554,287,655,0,21,0,32.922137404580155,266.22222222222223,21,28.344444444444445,7.2444444444444445,8.08641975308642
repaid,497,0,9810,,98892,766,2.2085049525723562e-05,0,105.09702158016765,,25.616438356164384,286,4200,0,2,2,23.545714285714286,804.0,2,25.61187214611872,14.28310502283105,34.146341463414636
defaulted,173,0,1499,,23799,781,0.0,0,122.27027027027027,,10.121212121212121,263,1165,0,0,2,20.42832618025751,820.6551724137931,0,13.28,12.757575757575758,40.172413793103445
repaid,382,0,7304,,80055,516,0.0023234050792216594,0,37.58563416738568,,63.534246575342465,262,2666,0,72,0,30.02813203300825,1231.6153846153845,69,69.2089552238806,18.54794520547945,41.01538461538462
defaulted,336,0,13931,,40388,1394,0.0013925975137662736,0,29.89099526066351,,186.94285714285715,261,845,0,109,9,47.79644970414201,878.0,108,186.92857142857142,15.2,18.369565217391305
repaid,89,0,890,,24102,53,0.0,0,129.7263157894737,,2.533333333333333,260,700,0,0,3,34.43142857142857,354.44117647058823,0,5.4,4.88,10.294117647058824
repaid,366,0,4871,,126778,139,7.696748123917645e-05,0,92.60720130932897,,10.071428571428571,267,3038,0,2,0,41.73074391046741,797.3459119496855,2,11.308641975308642,9.142857142857142,19.10691823899371
repaid,262,0,3425,,88150,306,0.0003609065973726,0,113.95454545454545,,5.821705426356589,266,2674,0,5,4,32.96559461480928,780.0884955752213,5,6.0,10.7984496124031,23.663716814159294
defaulted,231,0,1218,,7621,634,0.0007468259895444362,0,59.64942528735632,,3.959090909090909,265,347,0,7,0,21.962536023054756,448.29411764705884,7,3.9908256880733943,2.9272727272727272,20.41176470588235
repaid,99,0,963,,16115,153,0.0,0,130.044776119403,,4.276595744680851,264,762,0,0,0,21.14829396325459,374.7674418604651,0,8.695652173913043,7.319148936170213,17.72093023255814
repaid,421,0,7814,,23719,433,0.00021346235947061336,0,48.28556895800029,,32.92822966507177,269,932,0,12,6,25.449570815450645,578.5121951219512,11,32.91866028708134,8.83732057416268,22.73170731707317
defaulted,128,0,604,,11269,223,0.0,0,103.42857142857143,,1.1666666666666667,268,576,0,0,2,19.56423611111111,469.5416666666667,0,3.857142857142857,9.958333333333334,24.0
repaid,219,0,6504,,58132,420,0.0006820965166571069,0,67.78002223869532,,28.405263157894737,59,1107,0,44,2,52.51309846431798,1002.2758620689655,44,28.4,8.189473684210526,19.086206896551722
defaulted,292,0,3537,,65824,571,0.00074011418904631,0,43.52053712480253,,33.31578947368421,58,1005,0,14,1,65.49651741293532,1061.6774193548388,14,33.28947368421053,9.960526315789474,16.20967741935484
defaulted,243,0,1485,,22783,737,0.0,0,86.44802867383513,,4.2272727272727275,55,1206,2,0,4,18.891376451077942,367.46774193548384,0,4.842105263157895,10.424242424242424,19.451612903225808
repaid,328,0,6072,,29180,330,8.726384222697326e-05,0,118.55005015045136,,14.371757925072046,54,1085,1,8,3,26.89400921658986,208.42857142857142,6,14.368876080691642,6.121037463976945,7.75
repaid,572,0,14033,,268620,205,0.00031545077916342453,0,49.93614327062229,,38.52613240418118,57,2976,3,30,6,90.26209677419355,1428.8297872340424,30,41.875,7.585365853658536,15.829787234042554
defaulted,266,0,9274,,108709,235,0.0001567250728771589,0,28.275799538410816,,88.20289855072464,56,3188,2,5,2,34.099435382685066,1647.1060606060605,5,103.11864406779661,14.565217391304348,48.303030303030305
repaid,80,0,511,,12137,129,0.0,0,101.59375,,1.0,51,479,0,0,7,25.338204592901878,379.28125,0,3.3333333333333335,5.46875,14.96875
defaulted,66,0,517,,16374,211,0.0,0,40.529411764705884,,0.6538461538461539,50,500,0,0,1,32.748,629.7692307692307,0,16.0,6.923076923076923,19.23076923076923
defaulted,136,0,693,,19345,386,0.0,0,70.9,,0.17857142857142858,53,683,1,0,2,28.323572474377745,351.72727272727275,0,1.5,6.357142857142857,12.418181818181818
repaid,552,0,3992,,124173,1053,0.00011473152822395595,0,83.28169014084507,,30.6,52,2003,0,3,0,61.993509735396906,4139.1,3,30.584615384615386,25.246153846153845,66.76666666666667
repaid,532,0,10730,,118947,174,0.00039369217646158223,0,32.02248447204969,,73.19090909090909,63,2679,0,18,2,44.399776035834265,1524.9615384615386,18,79.70297029702971,18.28181818181818,34.34615384615385
defaulted,252,0,3366,,35135,799,0.000280662363177098,0,105.68710359408034,,19.227642276422763,115,1001,0,11,5,35.0999000999001,1097.96875,11,19.211382113821138,8.894308943089431,31.28125
defaulted,88,0,1285,,60754,155,0.0004623208506703652,0,50.60662251655629,,7.947368421052632,252,530,0,3,6,114.63018867924528,979.9032258064516,3,9.425,4.2,8.548387096774194
defaulted,181,0,750,,13229,2142,0.001081081081081081,0,39.488,,7.575757575757576,117,500,0,2,0,26.458,1102.4166666666667,2,7.78125,10.575757575757576,41.666666666666664
defaulted,110,0,544,,13647,1408,0.0,0,40.54545454545455,,1.4666666666666666,116,500,0,0,1,27.294,470.58620689655174,0,3.5833333333333335,6.666666666666667,17.24137931034483
defaulted,108,0,1055,,21022,594,0.0,0,19.476578411405296,,15.34375,111,564,0,0,0,37.273049645390074,656.9375,0,98.0,8.96875,17.625
defaulted,343,0,6491,,49209,462,0.0011611625286021652,0,30.48402856069147,,108.65306122448979,110,1167,0,34,1,42.167095115681235,1405.9714285714285,34,156.55882352941177,19.102040816326532,33.34285714285714
repaid,236,0,5182,,32924,137,0.0006787212196098223,0,77.86292486583184,,19.443478260869565,113,710,0,39,0,46.371830985915494,293.9642857142857,37,20.89252336448598,5.3,6.339285714285714
repaid,202,0,4941,,31576,118,3.0110505555388275e-05,0,111.82146596858638,,8.815668202764977,253,3028,0,1,3,10.428005284015851,228.81159420289856,1,9.465346534653465,5.387096774193548,21.942028985507246
defaulted,106,0,1762,,26178,45,0.0006506710044733631,0,51.05142083897158,,77.78947368421052,119,284,0,8,0,92.17605633802818,1454.3333333333333,8,77.73684210526316,18.789473684210527,15.777777777777779
repaid,352,0,5452,,116192,418,0.00028785952455201864,0,99.35471698113207,,13.019607843137255,118,2796,0,12,1,41.55650929899857,900.7131782945736,12,13.014705882352942,10.632352941176471,21.674418604651162
repaid,292,0,13812,,147481,249,0.0004024024919146907,0,32.72596999916199,,64.16129032258064,308,1878,0,27,10,78.53088391906283,814.8121546961326,27,74.11801242236025,7.731182795698925,10.375690607734807
repaid,575,0,4568,,147917,667,0.00022543847783939764,0,111.26746987951807,,4.932806324110672,309,3320,14,5,3,44.55331325301205,684.800925925926,5,5.469298245614035,8.944664031620553,15.37037037037037
defaulted,44,0,191,,8681,112,0.0,0,115.74358974358974,,0.8478260869565217,300,152,11,0,3,57.11184210526316,201.88372093023256,0,3.8,2.239130434782609,3.5348837209302326
defaulted,135,0,2896,,16154,496,0.0,0,83.9828797190518,,8.698473282442748,301,617,0,0,0,26.18152350081037,343.70212765957444,0,8.727969348659004,4.145038167938932,13.127659574468085
repaid,1670,0,18467,,134201,4063,0.0005405560826935795,0,76.20581026528258,,24.09548611111111,302,4588,0,94,8,29.250435919790757,818.2987804878048,94,24.09027777777778,14.15798611111111,27.975609756097562
defaulted,134,0,5408,,16961,209,0.0008182636445462729,0,28.133458646616543,,104.82608695652173,303,586,0,20,1,28.94368600682594,513.969696969697,19,107.13333333333334,8.08695652173913,17.757575757575758
repaid,277,0,4252,,83603,444,0.0003819084510884391,0,45.43815261044177,,10.64102564102564,304,1762,0,7,0,47.4477866061294,610.2408759124088,7,11.262443438914028,5.995726495726496,12.861313868613138
defaulted,135,0,1562,,49697,28,0.00042265426880811494,0,65.11219512195122,,2.675324675324675,305,1356,0,1,0,36.649705014749266,788.8412698412699,1,3.253968253968254,6.285714285714286,21.523809523809526
defaulted,142,0,1063,,23216,300,0.0004422821760283061,0,95.44364508393285,,4.905882352941177,306,646,0,3,11,35.93808049535604,313.72972972972974,3,6.303030303030303,5.3882352941176475,8.72972972972973
defaulted,186,0,1245,,14257,299,0.0011140509678317784,0,48.07647740440324,,5.40625,307,380,0,8,2,37.51842105263158,407.34285714285716,7,5.647058823529412,3.00625,10.857142857142858
repaid,543,0,16107,,41457,2640,0.0006982693361873189,0,64.18159323664857,,48.01650165016502,229,1558,0,107,3,26.609114249037226,236.89714285714285,100,48.17218543046358,13.462046204620462,8.902857142857142
defaulted,94,0,697,,20772,14,0.0,0,110.84444444444445,,13.5,228,427,0,0,0,48.6463700234192,1093.2631578947369,0,14.157894736842104,14.05,22.473684210526315
repaid,151,0,5368,,62460,134,0.0002609789081591497,0,62.597831444061114,,42.71578947368421,227,1310,0,11,0,47.6793893129771,1249.2,11,42.705263157894734,11.642105263157895,26.2
defaulted,273,0,11210,,97096,344,0.00038801047628285966,0,36.126736111111114,,63.644171779141104,226,836,0,24,1,116.14354066985646,1213.7,24,63.63803680981595,10.085889570552148,10.45
repaid,658,0,21314,,218747,481,0.0004516586294592604,0,53.39862938928983,,56.17687074829932,225,4798,1,65,2,45.59128803668195,1235.8587570621469,65,56.173469387755105,15.122448979591837,27.10734463276836
repaid,372,0,3766,,10947,342,0.0005834924676426904,0,30.96815676668708,,35.11827956989247,224,500,0,11,3,21.894,1563.857142857143,11,35.10752688172043,9.193548387096774,71.42857142857143
repaid,256,0,1419,,61989,280,0.0,0,64.5398773006135,,0.8907103825136612,223,1256,0,0,6,49.35429936305732,350.22033898305085,0,4.2631578947368425,4.180327868852459,7.096045197740113
defaulted,387,0,11353,,45367,527,0.0005020395356134296,0,25.590518436373717,,31.92920353982301,222,7745,0,8,16,5.857585539057457,449.1782178217822,8,62.189655172413794,15.380530973451327,76.68316831683168
defaulted,80,0,755,,7840,416,0.0003083564600678384,0,36.30677290836653,,22.818181818181817,221,253,0,1,0,30.988142292490117,392.0,1,23.857142857142858,8.818181818181818,12.65
repaid,313,0,4698,,110943,363,0.00011095700416088766,0,97.43265132139813,,16.52112676056338,220,2352,0,4,1,47.169642857142854,1880.3898305084747,4,16.631205673758867,10.746478873239436,39.86440677966102
repaid,450,0,7067,,125272,365,0.0006222775357809583,0,35.462839248434236,,74.84375,114,2277,0,19,0,55.01624945103206,2363.622641509434,19,79.81666666666666,20.140625,42.9622641509434
repaid,218,0,4934,,56733,266,0.0004667371958429274,0,62.54480286738351,,34.1,391,1865,0,15,3,30.419839142091153,756.44,15,40.36842105263158,10.355555555555556,24.866666666666667
repaid,197,0,2700,,92253,182,0.0,0,98.26114649681529,,8.5,390,2071,0,0,0,44.545147271849345,1281.2916666666667,0,9.968253968253968,13.64864864864865,28.76388888888889
defaulted,35,0,1278,,3091,37,0.0007144132880871584,0,25.845771144278608,,241.2,151,72,0,4,0,42.93055555555556,3091.0,4,301.25,9.4,72.0
repaid,977,0,7944,,64802,4081,2.169644503748061e-05,1,96.05296574770259,,25.581196581196583,150,1958,1,2,3,33.09601634320735,939.1594202898551,2,25.576923076923077,12.918803418803419,28.3768115942029
defaulted,97,0,563,,30201,536,0.0,0,111.88235294117646,,1.3076923076923077,153,512,0,0,0,58.986328125,1041.4137931034484,0,3.3333333333333335,6.384615384615385,17.655172413793103
repaid,456,0,11563,,194069,674,7.751111800098826e-05,0,70.45367342489645,,23.462915601023017,152,2389,0,8,0,81.23440770196736,829.3547008547008,8,24.92663043478261,7.695652173913044,10.209401709401709
repaid,243,0,2223,,73976,1059,0.0008916187834357044,0,82.30407124681933,,14.555555555555555,155,1437,0,9,0,51.479471120389704,2241.6969696969695,9,15.68,14.296296296296296,43.54545454545455
repaid,443,0,8847,,86493,190,9.792017547295444e-05,0,53.73566433566434,,21.297397769516728,154,3118,1,5,4,27.739897370109045,361.89539748953973,5,22.462745098039214,10.513011152416357,13.04602510460251
defaulted,204,0,1386,,14533,519,0.0007848413499271219,0,66.43253968253968,,17.58139534883721,157,630,0,7,0,23.06825396825397,908.3125,7,17.952380952380953,9.511627906976743,39.375
defaulted,247,0,2249,,192053,697,0.0001859427296392711,0,45.01971830985916,,6.292035398230088,156,1538,0,1,1,124.87191157347205,2087.532608695652,1,8.542168674698795,7.106194690265487,16.717391304347824
repaid,293,0,8015,,78906,224,0.00037258980966870556,0,69.42312948411343,,18.29375,159,2161,0,24,3,36.51365108745951,303.4846153846154,24,19.127450980392158,7.953125,8.311538461538461
defaulted,355,0,6338,,10669,637,0.000592295014421096,0,37.41649694501018,,36.8375,158,444,0,23,0,24.02927927927928,333.40625,22,37.062893081761004,10.025,13.875
repaid,87,0,835,,15685,250,0.00128783000643915,0,72.78867924528302,,6.463414634146342,112,570,0,4,2,27.517543859649123,505.96774193548384,4,8.25,6.975609756097561,18.387096774193548
defaulted,11,0,3044,,381,234,0.0003206926962238435,0,21.89692765113974,,189.1875,83,17,0,4,0,22.41176470588235,127.0,4,201.73333333333332,1.6875,5.666666666666667
repaid,565,0,10740,,113352,1633,0.0008237835462966353,0,36.273816656680644,,42.36548223350254,399,2394,0,45,5,47.34837092731829,899.6190476190476,45,,11.238578680203046,19.0
repaid,186,0,1447,,21851,164,0.00021397239756071467,0,122.08704453441295,,4.186440677966102,398,953,0,2,4,22.928646379853095,206.14150943396226,2,5.8,4.830508474576271,8.99056603773585
repaid,408,0,10086,,77570,391,1.4252424693751024e-05,0,125.3253046594982,,17.144963144963146,48,3108,1,2,7,24.95817245817246,641.0743801652893,2,17.142506142506143,6.434889434889435,25.68595041322314
repaid,181,0,1083,,22269,193,0.0004679457182966776,0,99.05035971223022,,2.1384615384615384,49,944,0,1,6,23.590042372881356,397.6607142857143,1,5.074074074074074,6.076923076923077,16.857142857142858
defaulted,62,0,1203,,2731,48,0.00028050490883590464,0,39.945179584120986,,132.25,46,674,0,1,0,4.051928783382789,682.75,1,176.0,20.0,168.5
defaulted,167,0,1211,,34413,711,0.0,0,128.3791469194313,,3.1029411764705883,47,1000,0,0,1,34.413,1012.1470588235294,0,4.883720930232558,8.029411764705882,29.41176470588235
repaid,385,0,8025,,207797,1424,0.0006817019826165995,0,52.01110006626905,,13.91705069124424,44,1985,1,36,2,104.68362720403023,3011.550724637681,36,14.202352941176471,3.6129032258064515,28.768115942028984
repaid,436,0,19985,,84354,591,0.0003757897456373159,0,25.902659252326156,,60.95637583892618,45,1820,0,32,0,46.348351648351645,569.9594594594595,31,61.158249158249156,10.37248322147651,12.297297297297296
defaulted,129,0,1920,,94008,330,0.0,0,59.58278145695364,,2.7962962962962963,42,1769,0,0,2,53.14188807235726,1880.16,0,6.0,10.037037037037036,35.38
defaulted,193,0,1649,,23712,279,0.0,0,36.391941391941394,,16.56,43,821,0,0,3,28.881851400730817,474.24,0,19.69047619047619,10.42,16.42
defaulted,235,0,3138,,21061,363,0.0008884752073108817,0,62.435775862068965,,22.140350877192983,40,614,1,21,2,34.30130293159609,501.45238095238096,20,22.13157894736842,9.070175438596491,14.619047619047619
repaid,225,0,1592,,62696,406,0.00021836445026749646,0,153.03968253968253,,2.8636363636363638,41,1214,0,2,0,51.64415156507413,620.7524752475248,2,3.968421052631579,5.674242424242424,12.01980198019802
repaid,459,0,4010,,79586,128,7.30033581544751e-05,0,102.34401451027811,,10.085365853658537,5,2356,3,2,5,33.78013582342954,1283.6451612903227,2,10.267080745341614,9.554878048780488,38.0
